,date,au_price,au_open,au_high,au_low,au_change_percent
2787,2009-03-11,896.80,921.20,922.95,890.30,-2.73%
2788,2009-03-10,921.95,938.50,942.75,910.40,-1.64%
2789,2009-03-09,937.35,932.05,945.40,929.25,0.48%
2790,2009-03-06,932.85,906.60,937.15,904.80,2.78%
2791,2009-03-05,907.65,915.75,923.80,900.95,-0.90%
2792,2009-03-04,915.85,925.30,932.90,904.30,-1.17%
2793,2009-03-03,926.65,939.00,959.00,925.55,-1.96%
2794,2009-03-02,945.15,944.75,963.10,926.75,-0.04%
2795,2009-02-27,945.50,952.15,957.00,930.80,-0.50%
2796,2009-02-26,950.25,962.55,978.60,943.55,-1.44%
2797,2009-02-25,964.15,991.00,995.80,958.75,-2.93%
2798,2009-02-24,993.25,992.50,998.35,975.00,-0.01%
2799,2009-02-23,993.30,973.65,"1,006.40",969.60,1.89%
2800,2009-02-20,974.85,984.40,986.95,967.90,-1.03%
2801,2009-02-19,985.00,968.40,985.65,959.80,1.53%
2802,2009-02-18,970.15,941.00,974.20,939.35,2.98%
2803,2009-02-17,942.05,940.70,944.55,935.45,-0.01%
2804,2009-02-16,942.10,945.00,947.65,931.40,-0.61%
2805,2009-02-13,947.90,938.20,952.80,934.30,0.93%
2806,2009-02-12,939.15,914.45,947.25,910.00,2.39%
2807,2009-02-11,917.25,894.95,919.00,890.20,2.43%
2808,2009-02-10,895.50,909.65,912.70,890.20,-1.76%
2809,2009-02-09,911.55,913.70,922.50,903.25,-0.46%
2810,2009-02-06,915.75,904.70,925.00,901.60,1.03%
2811,2009-02-05,906.40,900.30,909.70,894.50,0.42%
2812,2009-02-04,902.60,903.30,913.10,887.00,0.04%
2813,2009-02-03,902.25,926.95,929.20,900.70,-2.75%
2814,2009-02-02,927.75,906.90,931.40,900.80,2.16%
2815,2009-01-30,908.15,885.65,909.50,868.10,2.42%
2816,2009-01-29,886.65,897.15,904.40,879.10,-1.26%
2817,2009-01-28,898.00,902.60,907.90,891.50,-0.67%
2818,2009-01-27,904.10,897.90,916.30,888.55,0.52%
2819,2009-01-26,899.40,855.60,903.50,851.80,4.88%
2820,2009-01-23,857.55,854.00,863.20,842.95,0.23%
2821,2009-01-22,855.55,854.85,864.75,842.50,-0.15%
2822,2009-01-21,856.80,834.60,866.80,822.90,2.38%
2823,2009-01-20,836.90,842.50,847.05,831.20,-0.76%
2824,2009-01-19,843.35,817.50,843.60,815.35,3.31%
2825,2009-01-16,816.35,810.45,821.60,801.65,0.62%
2826,2009-01-15,811.35,820.95,829.65,806.40,-1.31%
2827,2009-01-14,822.10,819.40,830.80,813.10,0.10%
2828,2009-01-13,821.25,853.25,857.10,814.65,-3.77%
2829,2009-01-12,853.45,856.05,868.65,843.90,-0.54%
2830,2009-01-09,858.10,842.25,865.65,833.00,1.92%
2831,2009-01-08,841.95,863.60,867.35,834.80,-2.57%
2832,2009-01-07,864.15,858.85,870.70,838.55,0.60%
2833,2009-01-06,859.00,877.00,884.55,843.50,-2.00%
2834,2009-01-05,876.55,881.30,888.35,866.60,-0.63%
2835,2009-01-02,882.15,879.30,882.15,879.30,0.22%
2836,2009-01-01,880.20,872.30,884.00,855.25,0.70%
2837,2008-12-31,874.05,877.55,884.55,863.00,-0.30%
2838,2008-12-30,876.65,867.30,891.05,867.30,0.80%
2839,2008-12-29,869.65,840.00,871.60,840.00,2.80%
2840,2008-12-26,846.00,844.00,846.00,838.50,-0.18%
2841,2008-12-25,847.55,838.60,849.45,833.80,0.96%
2842,2008-12-24,839.45,846.95,849.70,828.70,-0.93%
2843,2008-12-23,847.30,837.25,852.25,836.05,1.07%
2844,2008-12-22,838.35,852.20,854.60,829.10,-1.88%
2845,2008-12-19,854.40,866.85,878.85,847.70,-1.37%
2846,2008-12-18,866.30,857.20,882.20,846.50,0.94%
2847,2008-12-17,858.20,837.75,860.70,829.00,2.16%
2848,2008-12-16,840.05,820.55,845.70,820.55,2.20%
2849,2008-12-15,821.95,818.35,830.10,807.00,-0.03%
2850,2008-12-12,822.20,809.75,835.30,801.60,1.66%
2851,2008-12-11,808.75,775.35,814.10,773.65,4.14%
2852,2008-12-10,776.60,771.40,781.05,761.80,0.50%
2853,2008-12-09,772.70,753.80,782.70,752.65,2.02%
2854,2008-12-08,757.40,765.65,773.45,740.40,-1.21%
2855,2008-12-05,766.65,772.65,788.60,761.90,-0.97%
2856,2008-12-04,774.15,781.35,784.45,763.35,-1.13%
2857,2008-12-03,783.00,770.55,786.85,761.30,1.62%
2858,2008-12-02,770.55,815.00,819.25,768.00,-5.74%
2859,2008-12-01,817.50,814.75,821.60,809.00,0.18%
2860,2008-11-28,816.05,811.85,818.00,808.70,0.35%
2861,2008-11-27,813.20,819.90,824.00,807.90,-1.14%
2862,2008-11-26,822.55,819.45,831.60,801.80,0.18%
2863,2008-11-25,821.05,800.45,830.70,785.45,2.63%
2864,2008-11-24,800.00,743.10,802.20,742.40,7.15%
2865,2008-11-21,746.60,732.95,753.10,732.30,1.73%
2866,2008-11-20,733.90,736.85,763.80,726.00,-0.54%
2867,2008-11-19,737.85,735.85,746.50,730.50,0.13%
2868,2008-11-18,736.90,741.85,749.35,730.00,-0.76%
2869,2008-11-17,742.55,734.80,752.75,724.60,0.54%
2870,2008-11-14,738.55,711.05,738.75,700.25,3.76%
2871,2008-11-13,711.80,730.70,739.70,707.80,-2.76%
2872,2008-11-12,732.00,745.80,750.00,726.10,-1.94%
2873,2008-11-11,746.50,734.80,768.80,734.80,1.23%
2874,2008-11-10,737.45,732.90,745.40,724.75,0.47%
2875,2008-11-07,734.00,740.65,761.50,728.85,-0.90%
2876,2008-11-06,740.65,762.05,769.50,737.20,-3.23%
2877,2008-11-05,765.40,722.50,768.70,721.10,5.88%
2878,2008-11-04,722.90,722.85,739.15,721.05,-0.30%
2879,2008-11-03,725.05,736.20,742.50,717.40,-1.69%
2880,2008-10-31,737.50,755.20,778.30,733.40,-2.49%
2881,2008-10-30,756.30,745.45,775.40,736.00,1.41%
2882,2008-10-29,745.80,729.15,756.50,723.70,2.01%
2883,2008-10-28,731.10,733.35,747.00,706.10,-0.57%
2884,2008-10-27,735.30,722.95,743.20,680.80,1.84%
2885,2008-10-24,722.00,726.70,736.00,697.45,-1.05%
2886,2008-10-23,729.65,774.90,777.30,719.60,-5.44%
2887,2008-10-22,771.60,796.50,803.75,764.20,-3.13%
2888,2008-10-21,796.50,780.90,809.70,780.30,1.63%
2889,2008-10-20,783.70,805.00,817.00,771.30,-2.77%
2890,2008-10-17,806.00,847.35,849.90,783.80,-5.06%
2891,2008-10-16,849.00,835.20,857.10,830.10,1.46%
2892,2008-10-15,836.75,831.85,855.00,829.75,0.47%
2893,2008-10-14,832.80,849.40,873.00,821.00,-2.18%
2894,2008-10-13,851.40,910.60,935.00,823.50,-6.80%
2895,2008-10-10,913.50,905.00,920.00,877.65,0.55%
2896,2008-10-09,908.50,887.10,922.00,877.20,2.24%
2897,2008-10-08,888.60,856.00,892.60,854.95,3.45%
2898,2008-10-07,858.95,832.00,877.00,825.40,2.65%
2899,2008-10-06,836.80,835.25,848.40,818.70,-0.02%
2900,2008-10-03,837.00,869.25,876.75,829.20,-3.88%
2901,2008-10-02,870.75,870.15,894.80,863.60,-0.14%
2902,2008-10-01,871.95,902.15,916.00,855.70,-3.78%
2903,2008-09-30,906.25,881.00,923.00,866.25,2.99%
2904,2008-09-29,879.90,876.60,912.65,866.20,0.31%
2905,2008-09-26,877.20,881.60,898.10,862.85,-0.56%
2906,2008-09-25,882.10,888.25,902.70,877.00,-1.13%
2907,2008-09-24,892.20,898.80,910.30,880.15,-1.06%
2908,2008-09-23,901.80,871.65,906.40,861.40,3.28%
2909,2008-09-22,873.15,846.75,877.80,823.80,2.45%
2910,2008-09-19,852.25,860.50,907.60,841.70,-1.38%
2911,2008-09-18,864.20,775.50,867.60,774.05,11.00%
2912,2008-09-17,778.55,786.45,790.70,771.55,-1.10%
2913,2008-09-16,787.20,765.00,787.25,764.40,2.98%
2914,2008-09-15,764.45,747.95,766.75,746.05,2.23%
2915,2008-09-12,747.80,750.65,758.40,736.00,-0.62%
2916,2008-09-11,752.50,775.50,784.10,750.45,-3.14%
2917,2008-09-10,776.90,800.55,805.80,775.75,-3.17%
2918,2008-09-09,802.35,805.00,819.00,796.50,-0.18%
2919,2008-09-08,803.80,795.20,820.30,790.35,1.04%
2920,2008-09-05,795.55,800.75,815.70,793.65,-0.71%
2921,2008-09-04,801.25,805.25,809.10,789.05,-0.53%
2922,2008-09-03,805.50,815.95,819.75,790.40,-1.54%
2923,2008-09-02,818.10,834.50,836.30,815.20,-1.53%
2924,2008-09-01,830.80,832.80,839.30,828.90,-0.41%
2925,2008-08-29,834.25,825.50,845.00,825.00,0.89%
2926,2008-08-28,826.90,823.55,835.40,821.35,0.28%
2927,2008-08-27,824.60,821.25,830.50,806.70,0.30%
2928,2008-08-26,822.10,824.85,826.70,816.45,-0.12%
2929,2008-08-25,823.10,834.70,838.50,820.70,-1.60%
2930,2008-08-22,836.45,812.45,840.00,810.60,2.80%
2931,2008-08-21,813.65,812.95,818.80,800.20,-0.07%
2932,2008-08-20,814.25,798.90,816.25,782.05,1.86%
2933,2008-08-19,799.35,792.75,804.65,789.25,1.63%
2934,2008-08-18,786.50,805.40,806.50,773.90,-2.49%
2935,2008-08-15,806.60,825.40,837.50,804.40,-2.42%
2936,2008-08-14,826.60,811.30,830.60,805.30,1.84%
2937,2008-08-13,811.65,822.15,827.30,801.90,-1.42%
2938,2008-08-12,823.30,855.85,866.50,817.70,-3.86%
2939,2008-08-11,856.35,871.45,874.50,850.50,-1.96%
2940,2008-08-08,873.45,878.65,885.80,867.40,-0.70%
2941,2008-08-07,879.60,873.40,887.00,872.35,0.61%
2942,2008-08-06,874.25,894.25,895.90,872.80,-2.28%
2943,2008-08-05,894.65,909.45,916.20,893.40,-1.75%
2944,2008-08-04,910.55,913.55,917.90,901.80,-0.36%
2945,2008-08-01,913.85,907.00,926.20,905.90,0.82%
2946,2008-07-31,906.45,917.50,919.65,893.50,-1.24%
2947,2008-07-30,917.85,930.05,934.00,913.80,-1.40%
2948,2008-07-29,930.90,928.30,933.40,922.35,0.13%
2949,2008-07-28,929.70,927.25,935.90,918.40,0.24%
2950,2008-07-25,927.50,920.10,931.90,915.80,0.73%
2951,2008-07-24,920.75,944.70,949.75,917.15,-2.61%
2952,2008-07-23,945.40,965.15,976.35,942.80,-2.16%
2953,2008-07-22,966.30,955.25,969.25,954.55,1.15%
2954,2008-07-21,955.30,956.30,965.10,949.50,-0.24%
2955,2008-07-18,957.60,958.85,979.25,953.20,-0.26%
2956,2008-07-17,960.10,976.85,981.75,957.30,-1.79%
2957,2008-07-16,977.60,972.40,988.75,965.00,0.50%
2958,2008-07-15,972.70,965.05,975.65,953.40,0.83%
2959,2008-07-14,964.70,944.55,968.60,941.40,1.85%
2960,2008-07-11,947.15,927.85,948.40,925.10,2.00%
2961,2008-07-10,928.55,919.55,929.55,915.60,0.93%
2962,2008-07-09,920.00,925.25,934.50,912.50,-0.67%
2963,2008-07-08,926.25,932.35,933.15,914.50,-0.76%
2964,2008-07-07,933.30,932.45,937.00,928.80,-0.06%
2965,2008-07-04,933.85,943.60,947.35,926.70,-1.22%
2966,2008-07-03,945.35,938.95,947.50,931.50,0.59%
2967,2008-07-02,939.85,925.50,946.80,922.15,1.59%
2968,2008-07-01,925.10,928.20,936.00,918.00,-0.30%
2969,2008-06-30,927.85,916.10,931.10,910.10,1.18%
2970,2008-06-27,917.05,885.90,918.00,884.40,3.47%
2971,2008-06-26,886.30,889.00,890.75,873.50,-0.40%
2972,2008-06-25,889.90,883.30,894.20,882.15,0.66%
2973,2008-06-24,884.05,901.25,907.85,877.00,-1.97%
2974,2008-06-23,901.85,897.60,908.40,895.75,0.33%
2975,2008-06-20,898.85,893.70,908.90,883.05,0.55%
2976,2008-06-19,893.95,881.75,894.90,880.45,1.25%
2977,2008-06-18,882.90,881.50,889.35,873.80,0.07%
2978,2008-06-17,882.30,868.85,895.70,866.50,1.27%
2979,2008-06-16,871.20,868.20,874.95,859.10,0.26%
2980,2008-06-13,868.90,879.60,883.00,856.80,-1.32%
2981,2008-06-12,880.55,867.30,883.70,866.80,1.52%
2982,2008-06-11,867.35,891.30,895.65,864.15,-2.86%
2983,2008-06-10,892.90,901.85,909.70,890.40,-1.05%
2984,2008-06-09,902.35,876.50,902.45,876.40,2.73%
2985,2008-06-06,878.35,877.85,880.80,864.45,-0.03%
2986,2008-06-05,878.65,880.10,887.50,875.85,-0.31%
2987,2008-06-04,881.40,890.10,898.10,875.10,-1.02%
2988,2008-06-03,890.50,886.75,897.80,881.10,0.41%
2989,2008-06-02,886.90,877.15,890.60,870.00,1.08%
2990,2008-05-30,877.40,901.75,903.70,873.05,-2.63%
2991,2008-05-29,901.10,904.70,910.40,888.90,-0.52%
2992,2008-05-28,905.80,928.05,931.50,903.50,-2.51%
2993,2008-05-27,929.10,924.40,929.60,922.95,0.42%
2994,2008-05-26,925.20,919.65,929.60,914.55,0.36%
2995,2008-05-23,921.85,931.45,936.30,917.05,-1.13%
2996,2008-05-22,932.35,919.95,932.90,916.40,1.41%
2997,2008-05-21,919.35,904.10,924.40,902.40,1.59%
2998,2008-05-20,904.95,903.00,914.35,900.55,0.29%
2999,2008-05-19,902.30,881.20,905.70,879.50,2.37%
3000,2008-05-16,881.45,863.95,888.50,861.75,1.94%
3001,2008-05-15,864.65,865.25,871.80,859.30,-0.21%
3002,2008-05-14,866.50,882.00,885.65,860.90,-1.86%
3003,2008-05-13,882.90,883.20,890.10,877.45,-0.23%
3004,2008-05-12,884.90,883.30,890.80,870.00,0.18%
3005,2008-05-09,883.30,867.90,886.25,863.25,1.75%
3006,2008-05-08,868.15,875.10,882.05,863.75,-0.90%
3007,2008-05-07,876.05,872.65,883.70,870.70,0.23%
3008,2008-05-06,874.05,857.80,875.05,857.55,2.05%
3009,2008-05-05,856.45,851.25,859.90,845.00,0.45%
3010,2008-05-02,852.65,876.15,882.30,847.10,-2.10%
3011,2008-05-01,870.95,869.20,877.10,862.30,-0.01%
3012,2008-04-30,871.05,892.30,893.85,868.20,-2.51%
3013,2008-04-29,893.50,887.50,896.80,885.75,0.83%
3014,2008-04-28,886.15,886.30,897.50,877.60,-0.07%
3015,2008-04-25,886.80,902.65,907.30,883.05,-1.92%
3016,2008-04-24,904.20,916.50,923.60,897.10,-1.50%
3017,2008-04-23,918.00,913.80,926.00,911.80,0.42%
3018,2008-04-22,914.20,918.50,928.90,911.40,-0.24%
3019,2008-04-21,916.40,938.90,946.80,904.35,-2.44%
3020,2008-04-18,939.30,944.80,953.00,937.30,-0.61%
3021,2008-04-17,945.10,927.90,949.30,924.00,1.80%
3022,2008-04-16,928.40,924.30,936.90,921.25,0.42%
3023,2008-04-15,924.50,919.20,931.50,914.10,-0.09%
3024,2008-04-14,925.30,928.80,932.30,917.90,-0.38%
3025,2008-04-11,928.80,933.60,939.80,922.10,-0.58%
3026,2008-04-10,934.20,915.20,935.10,902.80,2.05%
3027,2008-04-09,915.40,920.50,925.90,907.90,-0.54%
3028,2008-04-08,920.40,912.30,929.50,910.60,0.78%
3029,2008-04-07,913.30,903.70,914.80,899.20,1.11%
3030,2008-04-04,903.30,901.80,909.10,889.30,-0.07%
3031,2008-04-03,903.90,883.90,905.70,881.60,2.31%
3032,2008-04-02,883.50,915.25,921.00,872.90,-3.52%
3033,2008-04-01,915.70,931.20,941.20,914.90,-1.58%
3034,2008-03-31,930.40,947.10,950.90,923.10,-1.84%
3035,2008-03-28,947.80,953.90,954.90,939.95,-0.66%
3036,2008-03-27,954.10,938.40,954.80,934.30,1.64%
3037,2008-03-26,938.70,913.90,939.20,911.50,2.58%
3038,2008-03-25,915.10,915.20,926.70,906.00,-0.48%
3039,2008-03-24,919.50,913.00,920.30,911.00,1.04%
3040,2008-03-21,910.00,938.30,943.40,904.65,-3.59%
3041,2008-03-20,943.90,980.80,997.60,939.10,-3.87%
3042,2008-03-19,981.90,"1,003.50","1,012.70",977.80,-2.07%
3043,2008-03-18,"1,002.70","1,002.50","1,031.20",998.40,0.96%
3044,2008-03-17,993.20,995.60,"1,007.50",990.50,-0.21%
3045,2008-03-14,995.30,983.30,"1,000.30",981.40,1.20%
3046,2008-03-13,983.50,972.70,983.50,968.10,1.04%
3047,2008-03-12,973.40,973.20,985.70,964.35,0.00%
3048,2008-03-11,973.40,973.00,980.80,961.00,0.00%
3049,2008-03-10,973.40,978.40,988.40,969.40,-0.48%
3050,2008-03-07,978.10,988.20,992.30,964.90,-1.03%
3051,2008-03-06,988.30,963.80,992.20,959.45,2.58%
3052,2008-03-05,963.40,983.50,988.30,960.40,-2.07%
3053,2008-03-04,983.80,973.00,989.70,973.00,1.16%
3054,2008-03-03,972.48,956.20,976.27,956.20,0.32%
3055,2008-02-29,969.35,957.30,969.35,953.00,1.16%
3056,2008-02-28,958.20,947.80,965.10,947.70,0.98%
3057,2008-02-27,948.90,939.80,948.90,926.40,0.97%
3058,2008-02-26,939.80,945.60,952.30,932.70,-0.60%
3059,2008-02-25,945.50,944.50,949.80,935.30,0.06%
3060,2008-02-22,944.90,943.50,954.00,937.50,0.00%
3061,2008-02-21,944.90,927.50,945.60,913.30,1.87%
3062,2008-02-20,927.60,905.20,930.80,904.75,2.34%
3063,2008-02-19,906.40,902.80,909.65,900.10,0.41%
3064,2008-02-18,902.70,908.30,915.60,897.90,-0.61%
3065,2008-02-15,908.20,906.30,914.20,901.50,0.34%
3066,2008-02-14,905.10,906.10,910.40,896.10,-0.11%
3067,2008-02-13,906.10,923.80,925.00,902.70,-2.02%
3068,2008-02-12,924.75,921.00,927.25,915.65,0.70%
3069,2008-02-11,918.35,905.00,920.45,905.00,1.01%
3070,2008-02-08,909.15,899.75,911.35,896.30,0.93%
3071,2008-02-07,900.75,886.75,907.55,885.80,1.53%
3072,2008-02-06,887.20,903.50,906.60,885.30,-1.94%
3073,2008-02-05,904.75,905.75,912.60,891.65,-0.62%
3074,2008-02-04,910.38,924.00,936.88,904.70,-1.65%
3075,2008-02-01,925.62,927.00,929.23,918.60,-0.36%
3076,2008-01-31,929.00,922.75,933.00,916.20,0.56%
3077,2008-01-30,923.85,927.00,933.45,916.75,-0.43%
3078,2008-01-29,927.85,915.25,929.55,914.50,1.57%
3079,2008-01-28,913.50,912.50,923.90,908.00,0.68%
3080,2008-01-25,907.35,890.75,910.85,888.75,2.01%
3081,2008-01-24,889.45,890.30,895.95,876.40,-0.13%
3082,2008-01-23,890.65,861.25,894.65,849.50,2.80%
3083,2008-01-22,866.35,881.25,882.85,858.40,-2.06%
3084,2008-01-21,884.55,876.90,888.55,870.10,0.77%
3085,2008-01-18,877.75,878.20,890.45,875.50,0.02%
3086,2008-01-17,877.55,889.50,899.60,874.20,-1.93%
3087,2008-01-16,894.85,903.40,914.15,893.30,-1.14%
3088,2008-01-15,905.20,897.60,914.40,892.20,1.05%
3089,2008-01-14,895.75,892.30,898.35,887.15,0.30%
3090,2008-01-11,893.10,878.10,895.30,866.00,1.74%
3091,2008-01-10,877.80,877.30,891.80,871.60,0.01%
3092,2008-01-09,877.70,857.50,881.50,856.50,2.31%
3093,2008-01-08,857.90,860.40,865.20,855.20,-0.42%
3094,2008-01-07,861.50,863.30,868.90,854.20,-0.22%
3095,2008-01-04,863.40,856.60,869.45,853.00,0.72%
3096,2008-01-03,857.20,836.60,861.50,834.30,2.82%
3097,2008-01-02,833.70,833.30,833.80,833.20,0.01%
3098,2008-01-01,833.60,839.10,843.60,831.70,-0.64%
3099,2007-12-31,839.00,825.50,840.20,824.40,1.72%
3100,2007-12-28,824.80,824.00,831.60,821.30,-0.02%
3101,2007-12-27,825.00,808.25,826.50,807.80,2.23%
3102,2007-12-26,807.00,811.30,812.20,803.75,-0.60%
3103,2007-12-25,811.90,811.30,815.20,808.00,0.14%
3104,2007-12-24,810.80,796.30,812.60,795.30,1.77%
3105,2007-12-21,796.70,802.00,803.40,793.20,-0.69%
3106,2007-12-20,802.20,802.50,805.00,797.50,0.00%
3107,2007-12-19,802.20,792.50,806.60,790.00,1.33%
3108,2007-12-18,791.70,793.40,798.90,785.00,-0.40%
3109,2007-12-17,794.90,797.20,803.90,787.60,-0.31%
3110,2007-12-14,797.40,813.50,813.90,791.60,-2.02%
3111,2007-12-13,813.80,797.40,817.40,796.70,2.04%
3112,2007-12-12,797.50,808.20,813.40,796.80,-1.48%
3113,2007-12-11,809.50,794.40,812.50,793.90,1.75%
3114,2007-12-10,795.60,802.20,805.20,791.00,-0.88%
3115,2007-12-07,802.70,794.20,805.75,785.00,0.92%
3116,2007-12-06,795.40,801.70,807.10,791.20,-0.97%
3117,2007-12-05,803.20,791.40,805.90,786.60,1.48%
3118,2007-12-04,791.50,782.70,791.80,777.00,1.10%
3119,2007-12-03,782.90,792.70,799.40,778.70,-1.30%
3120,2007-11-30,793.20,803.50,808.30,792.60,-1.50%
3121,2007-11-29,805.30,812.10,815.70,791.30,-0.76%
3122,2007-11-28,811.50,824.00,829.50,807.90,-1.35%
3123,2007-11-27,822.60,821.00,837.10,821.00,-0.10%
3124,2007-11-26,823.40,804.20,826.10,802.60,2.36%
3125,2007-11-23,804.40,800.05,805.80,797.90,0.27%
3126,2007-11-22,802.20,804.20,807.40,794.50,-0.19%
3127,2007-11-21,803.70,781.50,803.70,772.60,2.81%
3128,2007-11-20,781.70,786.10,794.30,774.90,-0.71%
3129,2007-11-19,787.30,788.60,797.65,783.60,-0.16%
3130,2007-11-16,788.60,811.20,818.30,782.35,-2.86%
3131,2007-11-15,811.80,800.60,816.00,799.70,1.40%
3132,2007-11-14,800.60,803.10,809.10,790.80,-0.37%
3133,2007-11-13,803.60,830.50,831.00,797.50,-3.38%
3134,2007-11-12,831.70,832.30,839.30,827.20,0.01%
3135,2007-11-09,831.60,830.10,845.70,823.60,-0.07%
3136,2007-11-08,832.20,824.70,845.80,822.30,0.97%
3137,2007-11-07,824.20,806.10,824.70,805.90,2.19%
3138,2007-11-06,806.50,807.00,811.30,800.90,-0.12%
3139,2007-11-05,807.50,787.50,808.10,787.00,2.52%
3140,2007-11-02,787.62,795.50,799.92,784.10,-1.08%
3141,2007-11-01,796.20,781.50,796.90,776.70,1.87%
3142,2007-10-31,781.60,790.80,792.40,779.10,-1.24%
3143,2007-10-30,791.40,784.40,794.80,784.10,0.76%
3144,2007-10-29,785.40,768.80,786.10,768.20,2.09%
3145,2007-10-26,769.30,763.70,769.60,761.60,0.71%
3146,2007-10-25,763.90,759.20,764.35,753.90,0.55%
3147,2007-10-24,759.70,754.40,761.30,752.60,0.70%
3148,2007-10-23,754.40,766.30,768.60,745.50,-1.41%
3149,2007-10-22,765.20,767.75,770.40,758.10,-0.18%
3150,2007-10-19,766.60,754.90,766.60,754.70,1.54%
3151,2007-10-18,755.00,760.25,765.00,754.10,-0.68%
3152,2007-10-17,760.20,758.60,767.00,754.00,0.12%
3153,2007-10-16,759.30,748.90,760.30,747.40,1.29%
3154,2007-10-15,749.60,747.90,752.50,744.80,0.24%
3155,2007-10-12,747.80,740.50,754.00,740.20,0.92%
3156,2007-10-11,741.00,737.80,746.20,737.10,0.41%
3157,2007-10-10,738.00,732.80,740.60,726.75,0.64%
3158,2007-10-09,733.30,741.25,742.70,731.15,-1.27%
3159,2007-10-08,742.70,737.40,744.30,727.70,0.68%
3160,2007-10-05,737.70,728.20,738.60,720.70,1.39%
3161,2007-10-04,727.60,731.70,736.40,726.10,-0.53%
3162,2007-10-03,731.50,747.00,747.50,724.35,-2.10%
3163,2007-10-02,747.20,743.80,748.05,740.90,0.42%
3164,2007-10-01,744.10,733.80,745.90,733.20,1.31%
3165,2007-09-28,734.50,727.60,736.30,726.80,0.88%
3166,2007-09-27,728.10,731.10,737.10,726.40,-0.45%
3167,2007-09-26,731.40,730.10,733.85,722.30,0.14%
3168,2007-09-25,730.40,729.20,736.45,726.30,-0.11%
3169,2007-09-24,731.20,733.60,739.40,726.90,-0.30%
3170,2007-09-21,733.40,721.20,738.70,720.80,1.62%
3171,2007-09-20,721.70,723.70,726.40,720.35,-0.29%
3172,2007-09-19,723.80,717.00,724.50,711.60,0.84%
3173,2007-09-18,717.80,706.30,720.05,706.00,1.51%
3174,2007-09-17,707.10,707.60,717.40,703.80,-0.21%
3175,2007-09-14,708.60,710.90,712.50,703.40,-0.46%
3176,2007-09-13,711.90,711.80,714.40,705.30,-0.11%
3177,2007-09-12,712.70,702.30,714.50,702.00,1.39%
3178,2007-09-11,702.90,700.00,707.00,698.90,0.30%
3179,2007-09-10,700.80,696.00,707.40,691.90,0.76%
3180,2007-09-07,695.50,681.30,698.00,680.75,2.02%
3181,2007-09-06,681.70,682.10,683.50,678.20,-0.06%
3182,2007-09-05,682.10,672.50,683.80,671.20,1.45%
3183,2007-09-04,672.35,673.00,673.75,671.00,-0.10%
3184,2007-09-03,673.00,664.60,674.70,664.30,1.19%
3185,2007-08-31,665.10,667.30,668.10,663.10,-0.36%
3186,2007-08-30,667.50,661.80,669.05,661.40,0.74%
3187,2007-08-29,662.60,666.70,668.50,661.80,-0.75%
3188,2007-08-28,667.60,668.50,668.90,665.40,-0.12%
3189,2007-08-27,668.40,659.95,669.50,657.25,1.29%
3190,2007-08-24,659.90,660.40,665.45,658.25,-0.18%
3191,2007-08-23,661.10,657.20,662.20,654.50,0.55%
3192,2007-08-22,657.50,658.20,660.10,654.10,-0.11%
3193,2007-08-21,658.20,656.20,660.60,653.20,0.15%
3194,2007-08-20,657.20,650.00,663.80,645.50,0.67%
3195,2007-08-17,652.80,667.00,668.20,641.10,-2.22%
3196,2007-08-16,667.60,669.10,671.10,662.00,-0.24%
3197,2007-08-15,669.20,668.80,671.70,665.75,-0.03%
3198,2007-08-14,669.40,672.00,673.10,668.10,-0.51%
3199,2007-08-13,672.80,666.00,676.90,658.10,1.69%
3200,2007-08-10,661.60,674.40,674.80,659.50,-1.93%
3201,2007-08-09,674.60,671.80,677.00,669.50,0.33%
3202,2007-08-08,672.40,671.70,673.15,666.20,0.09%
3203,2007-08-07,671.80,672.60,676.80,668.80,-0.22%
3204,2007-08-06,673.30,665.30,674.60,664.80,1.25%
3205,2007-08-03,665.00,667.10,667.65,662.40,-0.34%
3206,2007-08-02,667.30,663.00,667.50,659.00,0.57%
3207,2007-08-01,663.50,664.70,669.20,663.00,-0.26%
3208,2007-07-31,665.20,660.70,665.90,659.80,0.57%
3209,2007-07-30,661.40,662.70,667.40,656.90,-0.05%
3210,2007-07-27,661.70,675.20,677.00,660.35,-2.01%
3211,2007-07-26,675.30,681.80,682.20,670.50,-1.01%
3212,2007-07-25,682.20,681.50,687.50,680.90,0.12%
3213,2007-07-24,681.40,683.70,685.10,680.15,-0.34%
3214,2007-07-23,683.70,677.20,686.40,675.00,0.86%
3215,2007-07-20,677.90,672.70,677.90,671.00,0.74%
3216,2007-07-19,672.90,664.20,674.30,664.20,1.22%
3217,2007-07-18,664.80,664.80,667.45,662.00,-0.03%
3218,2007-07-17,665.00,666.00,668.90,663.60,-0.34%
3219,2007-07-16,667.30,666.40,668.85,663.30,-0.01%
3220,2007-07-13,667.40,660.00,669.45,660.00,0.95%
3221,2007-07-12,661.10,663.30,666.30,659.70,-0.36%
3222,2007-07-11,663.50,660.00,665.20,658.60,0.50%
3223,2007-07-10,660.20,656.00,663.20,653.40,0.66%
3224,2007-07-09,655.90,649.10,656.20,645.00,0.94%
3225,2007-07-06,649.80,653.70,656.85,645.70,-0.67%
3226,2007-07-05,654.20,652.70,655.15,652.70,0.11%
3227,2007-07-04,653.50,656.50,658.30,651.80,-0.59%
3228,2007-07-03,657.35,650.75,659.55,648.10,1.19%
3229,2007-07-02,649.65,648.10,652.95,646.10,0.14%
